OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearRemodAdd,YearBuilt,Fireplaces,MasVnrArea,LotArea,SalePrice,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,CentralAir_N,CentralAir_Y,Id
-0.9464935666905343,-0.45789145478514004,-1.4188324779658998,0.5076575618852108,-1.089165810426256,-1.407701546408108,-0.5290556398617107,-1.0146662728022264,-0.6222500624510189,-0.22593731460762387,-0.5523915660865845,0.0,0.0,0.0,1.0,0.0,1.0,255.0
-0.1830549776657854,0.036077920347574344,0.18144398565182385,-0.7338123664151232,0.7506181958824591,0.41206706630091544,0.6756647919578835,0.5361588827875401,-0.6222500624510189,-0.27647884893223684,-0.12231243210101865,0.0,0.0,1.0,0.0,0.0,1.0,1067.0
-0.9464935666905343,0.4147237059551414,-1.4188324779658998,-0.8977346093751672,-1.089165810426256,-1.7519820947584637,-1.198344768650374,2.086984038377307,0.8043530400578055,-0.33366349789276695,-0.16141053519061554,0.0,0.0,0.0,1.0,0.0,1.0,800.0
-0.9464935666905343,0.266725099397869,-1.4188324779658998,-0.18660134947497595,0.7506181958824591,-1.7519820947584637,-1.6333827023630054,0.5361588827875401,-0.6222500624510189,-0.5311615005821959,-0.7869801846241659,0.0,0.0,0.0,1.0,0.0,1.0,381.0
-0.9464935666905343,-1.2651565814611714,0.18144398565182385,-0.5048033505150615,-1.089165810426256,-0.6699575142287741,-0.02708879327021311,-1.0146662728022264,-0.6222500624510189,-0.10025676744162364,-0.4885313310402429,0.0,0.0,0.0,1.0,0.0,1.0,304.0
-0.1830549776657854,0.014935262267964001,0.18144398565182385,-1.0110338067151978,0.7506181958824591,0.9530793565657603,1.0772382692310816,0.5361588827875401,-0.6222500624510189,0.08925154332082387,-0.17444323622048116,0.0,0.0,1.0,0.0,0.0,1.0,87.0
-1.7099321557152833,-0.7654210268521996,-1.4188324779658998,-0.7410442300751251,-1.089165810426256,1.0514452275230048,-1.7003116152418716,-1.0146662728022264,-0.6222500624510189,-0.49202098732192723,-0.8065292361689642,0.0,0.0,0.0,1.0,0.0,1.0,1386.0
-0.1830549776657854,-0.25030899363987485,0.18144398565182385,0.7680046536452809,0.7506181958824591,-0.22731109492117385,0.27409131468468545,0.5361588827875401,0.5665858563063348,0.10532069899419104,-0.15489418467568272,0.0,0.0,0.0,1.0,0.0,1.0,266.0
1.3438222003837126,-0.1080765665588598,0.18144398565182385,0.9463906239253289,0.7506181958824591,1.0514452275230048,1.144167182109948,-1.0146662728022264,0.17030721672055027,-0.15789027549917517,0.490224516302666,0.0,0.0,1.0,0.0,0.0,1.0,794.0
-0.1830549776657854,-1.228637444778208,-1.4188324779658998,-0.6976530481151134,-1.089165810426256,-0.9650551271005077,-0.22787553190681215,-1.0146662728022264,-0.6222500624510189,-0.22593731460762387,-0.7609147825644346,0.0,0.0,0.0,1.0,0.0,1.0,1446.0
-0.9464935666905343,-0.8961210949806998,0.18144398565182385,-0.19142259191497724,-1.089165810426256,-0.9650551271005077,-0.22787553190681215,0.5361588827875401,2.4682297728459632,0.22292178241380556,-0.3575526856900933,0.0,0.0,0.0,1.0,0.0,1.0,809.0
0.5803836113589635,0.093739715110148,0.18144398565182385,0.404000849425183,0.7506181958824591,-0.3748599013570406,0.17369794536638591,0.5361588827875401,0.5439413626157186,0.086468616919291,-0.3959991537281969,0.0,0.0,0.0,1.0,0.0,1.0,1100.0
0.5803836113589635,0.83373274789651,0.18144398565182385,-0.8085416242351433,0.7506181958824591,0.21533532438642644,-0.26133998834624533,2.4682297728459632,0.3741076599360966,0.24087614629466272,0.22957049570535337,0.0,0.0,0.0,1.0,0.0,1.0,606.0
0.5803836113589635,-0.7462004285980083,0.18144398565182385,0.1460643788851136,-1.089165810426256,-0.8175063206646409,-0.1274821625885126,-1.0146662728022264,0.3288186725548641,-0.11821113132248082,-0.6175550712359126,0.0,0.0,0.0,1.0,0.0,1.0,702.0
-0.1830549776657854,1.3738315588392833,0.18144398565182385,-0.2251712889949863,0.7506181958824591,0.8055305501298935,0.976844899912782,0.5361588827875401,-0.6222500624510189,-0.25574155864984677,0.16440699055602523,0.0,0.0,1.0,0.0,0.0,1.0,222.0
-0.1830549776657854,1.3584550802359303,0.18144398565182385,1.7009150657855319,0.7506181958824591,-1.604433288322597,-0.6629134656194433,2.086984038377307,0.4193966473173291,0.9051876098863783,0.38596290806374095,0.0,0.0,0.0,1.0,0.0,1.0,114.0
-0.9464935666905343,-1.3977787094150906,0.18144398565182385,-0.6711362146951063,-1.089165810426256,0.46125000177953773,-0.595984552740577,-1.0146662728022264,-0.6222500624510189,-0.24074966480933105,-0.813045586683897,0.0,0.0,0.0,1.0,0.0,1.0,549.0
-0.1830549776657854,-0.24262075433819835,0.18144398565182385,-0.9965700793951939,-1.089165810426256,-0.42404283683566285,0.14023348892695275,-1.0146662728022264,0.17030721672055027,-0.26633463333955254,-0.3634174011535328,0.0,0.0,0.0,1.0,0.0,1.0,1074.0
-0.1830549776657854,0.18984270638110412,0.18144398565182385,1.2115589581254003,0.7506181958824591,0.018603582471937427,0.4414135968818513,0.5361588827875401,0.12501822933931772,0.13458631211998823,-0.04411622592182486,0.0,0.0,0.0,1.0,0.0,1.0,175.0
-0.9464935666905343,-1.466972863130179,-1.4188324779658998,-0.8085416242351433,-1.089165810426256,-1.7519820947584637,-1.566453789484139,-1.0146662728022264,-0.6222500624510189,-0.028977942834620646,-1.1844775660350675,0.0,0.0,0.0,1.0,1.0,0.0,515.0
-0.9464935666905343,2.079227514768101,2.4682297728459632,0.34855656136516805,0.7506181958824591,-0.8175063206646409,-0.1274821625885126,-1.0146662728022264,1.4610433570856771,0.06519269572047524,0.16440699055602523,0.0,0.0,0.0,1.0,0.0,1.0,1351.0
-0.9464935666905343,0.04568821947466995,-1.4188324779658998,-0.14803140995496555,-1.089165810426256,-1.7519820947584637,-1.4995248766052727,0.5361588827875401,-0.6222500624510189,-0.4198444445208814,-0.500260761967122,0.0,0.0,0.0,1.0,0.0,1.0,1146.0
-0.1830549776657854,-0.13114128446388928,0.18144398565182385,-0.7723823059351336,0.7506181958824591,1.0514452275230048,1.0772382692310816,0.5361588827875401,-0.6222500624510189,-0.061026482361950705,-0.11058300117413958,0.0,0.0,1.0,0.0,0.0,1.0,966.0
0.5803836113589635,-0.5809032836119639,0.18144398565182385,-1.153260458695236,0.7506181958824591,1.0514452275230048,1.1107027256705146,-1.0146662728022264,-0.6222500624510189,-0.598400593316006,-0.29564735579823154,0.0,0.0,1.0,0.0,0.0,1.0,286.0
0.5803836113589635,0.6722797225613037,0.18144398565182385,1.9251028392455922,0.7506181958824591,0.8055305501298935,-0.46212672698284435,2.086984038377307,-0.6222500624510189,0.5909862419713777,1.9238216295878854,0.0,0.0,1.0,0.0,0.0,1.0,1311.0
0.5803836113589635,-0.09654420760634508,0.18144398565182385,0.9608543512453328,0.7506181958824591,1.1498110984802492,1.2110960949888143,-1.0146662728022264,0.8949310148202705,-0.12350766866733368,0.5967016837166682,0.0,0.0,1.0,0.0,0.0,1.0,1166.0
-0.9464935666905343,-0.6231885997711846,-1.4188324779658998,0.3003441369651551,-1.089165810426256,1.0022622920443824,-0.22787553190681215,-1.0146662728022264,-0.6222500624510189,-0.2130101726134067,-0.495699316606669,0.0,0.0,0.0,1.0,0.0,1.0,32.0
-0.9464935666905343,-0.5463062067544197,-1.4188324779658998,-0.6542618661551017,-1.089165810426256,-1.7519820947584637,-0.7967712913771761,0.5361588827875401,-0.6222500624510189,0.11016837724202248,-0.708783978444972,0.0,0.0,1.0,0.0,0.0,1.0,874.0
-0.1830549776657854,0.2571148002707734,0.18144398565182385,1.4044086557254523,0.7506181958824591,-0.2764940303997961,0.24062685824525226,0.5361588827875401,0.2665463149056694,-0.06075716690373785,0.26215224828001743,0.0,0.0,0.0,1.0,0.0,1.0,925.0
-1.7099321557152833,0.13025885179311134,0.18144398565182385,0.42810706162518947,0.7506181958824591,0.3628841308222932,0.10676903248751958,0.5361588827875401,-0.6222500624510189,-0.08311034993540503,-0.4872280609372563,0.0,0.0,0.0,1.0,0.0,1.0,406.0
-0.9464935666905343,-1.3343507351762596,0.18144398565182385,-0.5915857144350849,-1.089165810426256,-0.1781281594425516,0.3075557711241186,-1.0146662728022264,-0.6222500624510189,-0.32899536328374407,-0.6840218464882273,0.0,0.0,0.0,1.0,0.0,1.0,771.0
0.5803836113589635,-0.4828782325155886,0.18144398565182385,0.45703451626519725,0.7506181958824591,1.0022622920443824,1.1107027256705146,0.5361588827875401,-0.6222500624510189,-0.33366349789276695,0.0047564029401712515,0.0,0.0,1.0,0.0,0.0,1.0,382.0
-0.1830549776657854,-0.09077802813008772,0.18144398565182385,0.9680862149053348,-1.089165810426256,-1.604433288322597,-0.6629134656194433,0.5361588827875401,-0.112748954412153,0.11160472635249105,-0.4937444114521891,0.0,0.0,0.0,1.0,0.0,1.0,890.0
-1.7099321557152833,-1.3228183762237449,-1.4188324779658998,-0.577121987115081,-1.089165810426256,-0.7683233851860186,-0.09401770614907945,-1.0146662728022264,-0.6222500624510189,-0.14038477071533942,-0.9296882609011945,0.0,0.0,0.0,1.0,0.0,1.0,1201.0
-0.9464935666905343,-0.630876839072861,0.18144398565182385,-0.041964076274937014,-2.5660266577860353,-0.3256769658784183,0.2071624018058191,2.086984038377307,0.934558878778849,-0.350001969024347,-0.4437379376005947,0.0,0.0,0.0,1.0,0.0,1.0,189.0
-0.9464935666905343,-0.3252693268312206,-1.4188324779658998,0.6739904260652556,-1.089165810426256,-1.5552503528439747,-0.6294490091800102,0.5361588827875401,-0.6222500624510189,0.21250825136290838,-0.29173754548927183,0.0,0.0,0.0,1.0,0.0,1.0,894.0
-0.9464935666905343,-1.4150772478438627,-1.4188324779658998,-0.6928318056751122,-1.089165810426256,1.100628163001627,0.3075557711241186,0.5361588827875401,-0.6222500624510189,-0.3875265895353385,-0.7413657310196361,0.0,0.0,1.0,0.0,0.0,1.0,1328.0
0.5803836113589635,-0.4002296600225664,2.4682297728459632,0.5799761984852303,0.7506181958824591,0.6087988082154044,0.8095226177156162,-1.0146662728022264,0.5099746220797942,-0.34623155260936694,0.2465130070441787,0.0,0.0,0.0,1.0,0.0,1.0,421.0
0.5803836113589635,-0.3079707884024485,0.18144398565182385,-0.9989807006151945,0.7506181958824591,1.0514452275230048,1.144167182109948,-1.0146662728022264,-0.6222500624510189,-0.656482960470579,-0.5393588650567188,0.0,0.0,1.0,0.0,0.0,1.0,579.0
-0.9464935666905343,-0.9364843513145014,0.18144398565182385,-0.09258712189495064,-1.089165810426256,-1.2601527399722412,-0.42866227054341116,-1.0146662728022264,-0.24861591655585058,-0.18176957946071523,-0.7934965351390987,0.0,0.0,0.0,1.0,0.0,1.0,84.0
-0.9464935666905343,-0.5809032836119639,0.18144398565182385,-1.0664780947752126,0.7506181958824591,0.8547134856085158,-2.1018850925150696,0.5361588827875401,-0.6222500624510189,-0.4986641019578444,-0.6305877722657782,0.0,0.0,0.0,1.0,0.0,1.0,1275.0
-0.1830549776657854,0.20329712515903797,0.18144398565182385,-0.79648851813514,0.7506181958824591,0.51043293725816,0.7425937048367498,0.5361588827875401,-0.6222500624510189,-0.2618460423693382,0.00801457819763766,0.0,0.0,0.0,1.0,0.0,1.0,1111.0
-0.9464935666905343,-1.3228183762237449,0.18144398565182385,-0.577121987115081,-1.089165810426256,0.8055305501298935,-0.7633068349377429,-1.0146662728022264,-0.6222500624510189,-0.33366349789276695,-0.7609147825644346,0.0,0.0,0.0,1.0,0.0,1.0,951.0
-0.1830549776657854,-0.029272113716675804,0.18144398565182385,0.5197106679852141,-1.089165810426256,0.9530793565657603,-0.36173335766454484,0.5361588827875401,0.7194361887179946,-0.22593731460762387,-0.17444323622048116,0.0,0.0,1.0,0.0,0.0,1.0,1436.0
0.5803836113589635,0.597319389369958,1.7817204492695475,-0.5409626688150713,0.7506181958824591,1.0022622920443824,1.1107027256705146,0.5361588827875401,-0.6222500624510189,0.2816325523042085,0.414765177339744,0.0,0.0,1.0,0.0,0.0,1.0,1197.0
2.4682297728459632,0.8740960042303115,1.7817204492695475,-0.20829694045498176,0.7506181958824591,1.100628163001627,1.177631638549381,0.5361588827875401,0.2835296851736316,0.007738731301732282,1.5980041038412447,1.0,0.0,0.0,0.0,0.0,1.0,1443.0
2.1072607894084614,0.4608531417652003,1.7817204492695475,1.659934505045521,0.7506181958824591,0.903896421087138,1.0103093563522152,0.5361588827875401,2.4682297728459632,0.08341637505954529,2.432096969752645,0.0,0.0,1.0,0.0,0.0,1.0,482.0
-0.9464935666905343,-1.1229241543801562,0.18144398565182385,-0.32641738023501354,-1.089165810426256,1.0022622920443824,-1.6668471588024385,-1.0146662728022264,-0.6222500624510189,-0.21516469627910956,-1.138863112430538,0.0,0.0,1.0,0.0,0.0,1.0,180.0
-0.1830549776657854,2.1176687112764836,0.18144398565182385,-0.11910395531495777,0.7506181958824591,-0.07976228848530709,-0.1609466190279458,0.5361588827875401,0.6231970905328755,0.010072798606243714,0.8160420420493067,0.0,0.0,0.0,1.0,0.0,1.0,860.0
-1.7099321557152833,-1.1383006329835093,-1.4188324779658998,-1.0978161706352212,-2.5660266577860353,0.7563476146512712,-0.26133998834624533,-1.0146662728022264,-0.6222500624510189,-0.06021853598731213,-0.5523915660865845,0.0,0.0,0.0,1.0,0.0,1.0,1214.0
2.4682297728459632,2.3502379501521973,0.18144398565182385,0.32203972794516095,2.4682297728459632,0.707164679172649,-2.5660266577860353,0.5361588827875401,-0.6222500624510189,0.23189896435423413,1.7934946192892292,1.0,0.0,0.0,0.0,0.0,1.0,584.0
2.1072607894084614,2.096526053196873,1.7817204492695475,2.4682297728459632,0.7506181958824591,1.0022622920443824,1.1107027256705146,0.5361588827875401,2.4682297728459632,0.2492249254992613,2.4682297728459632,1.0,0.0,0.0,0.0,0.0,1.0,478.0
1.3438222003837126,0.1802324072540085,0.18144398565182385,1.1826315034853925,0.7506181958824591,0.9530793565657603,1.0437738127916483,0.5361588827875401,0.3627854130907885,-0.635117267452359,1.1418595677959475,0.0,0.0,1.0,0.0,0.0,1.0,1406.0
-0.1830549776657854,-0.488644411991846,0.18144398565182385,0.4690876223652005,0.7506181958824591,-0.030579353006684826,0.4079491404424181,0.5361588827875401,-0.14105457152542333,0.0254237797243766,-0.09624703004128739,0.0,0.0,1.0,0.0,0.0,1.0,1147.0
1.3438222003837126,0.27249127887412633,1.7817204492695475,1.4236936254854573,0.7506181958824591,1.100628163001627,1.177631638549381,-1.0146662728022264,-0.2146491760199262,-0.039660789343730664,0.7554399822604316,0.0,0.0,1.0,0.0,0.0,1.0,1167.0
-0.1830549776657854,-1.1421447526343476,-1.4188324779658998,-0.35052359243502007,-1.089165810426256,0.6087988082154044,-0.42866227054341116,-1.0146662728022264,-0.6222500624510189,0.166545079827914,-0.4676790093924579,0.0,0.0,0.0,1.0,0.0,1.0,347.0
-0.9464935666905343,-1.0633402997921635,-1.4188324779658998,-0.43007409269504143,-1.089165810426256,-1.1617868690149966,-0.36173335766454484,-1.0146662728022264,-0.6222500624510189,-0.06389918058288785,-0.6892349269001736,0.0,0.0,0.0,1.0,0.0,1.0,1215.0
0.5803836113589635,0.2340500823657439,0.18144398565182385,-0.6976530481151134,0.7506181958824591,0.707164679172649,0.9099159870339156,-1.0146662728022264,-0.6222500624510189,-0.3067319520714812,0.3729302070338753,0.0,0.0,1.0,0.0,0.0,1.0,1366.0
1.3438222003837126,1.0778343457247386,1.7817204492695475,2.4241014317857266,0.7506181958824591,0.46125000177953773,0.7425937048367498,0.5361588827875401,2.4682297728459632,-0.04307211848109353,2.11931214503587,0.0,0.0,1.0,0.0,0.0,1.0,655.0
-0.1830549776657854,0.9183033802149514,0.18144398565182385,-0.6156919266350914,0.7506181958824591,-0.4732257723142851,0.10676903248751958,0.5361588827875401,1.0647647174998924,0.10137073894040247,0.09924348540669707,0.0,0.0,0.0,1.0,0.0,1.0,989.0
-0.1830549776657854,-0.6443312578507948,-1.4188324779658998,-1.1508498374752354,-1.089165810426256,-0.2764940303997961,0.24062685824525226,0.5361588827875401,-0.6222500624510189,-0.013896277174700617,-0.8782090918332253,0.0,0.0,0.0,1.0,0.0,1.0,244.0
1.3438222003837126,1.1854696959482094,0.18144398565182385,0.4353389252851914,0.7506181958824591,0.8055305501298935,0.976844899912782,0.5361588827875401,0.22125732752443683,-0.13840979068844514,0.5358389699071957,0.0,0.0,1.0,0.0,0.0,1.0,1343.0
0.5803836113589635,0.5723326116395094,0.18144398565182385,-0.31436427413501034,0.7506181958824591,0.41206706630091544,0.7091292483973166,0.5361588827875401,-0.6222500624510189,1.7094533399293754,0.7899766399895755,0.0,0.0,1.0,0.0,0.0,1.0,1058.0
